Date,Close
11/17/2010,83.24
11/18/2010,83.5
11/19/2010,83.45
11/22/2010,83.28
11/23/2010,83.16
11/24/2010,83.55
11/25/2010,83.57
11/26/2010,84.1
11/29/2010,84.21
11/30/2010,83.67
12/01/2010,84.19
12/02/2010,83.87
12/03/2010,82.62
12/06/2010,82.64
12/07/2010,83.48
12/08/2010,84.03
12/09/2010,83.68
12/10/2010,83.91
12/13/2010,83.4
12/14/2010,83.63
12/15/2010,84.25
12/16/2010,84.04
12/17/2010,83.95
12/20/2010,83.73
12/21/2010,83.73
12/22/2010,83.55
12/23/2010,82.92
12/24/2010,82.86
12/27/2010,82.79
12/28/2010,82.46
12/29/2010,81.66
12/30/2010,81.54
12/31/2010,81.15
01/03/2011,81.71
01/04/2011,82.03
01/05/2011,83.27
01/06/2011,83.34
01/07/2011,83.02
01/10/2011,82.76
01/11/2011,83.2
01/12/2011,82.94
01/13/2011,82.8
01/14/2011,82.94
01/17/2011,82.72
01/18/2011,82.61
01/19/2011,82.06
01/20/2011,82.98
01/21/2011,82.58
01/24/2011,82.47
01/25/2011,82.2
01/26/2011,82.27
01/27/2011,82.86
01/28/2011,82.1
01/31/2011,82.07
02/01/2011,81.31
02/02/2011,81.55
02/03/2011,81.59
02/04/2011,82.17
02/07/2011,82.31
02/08/2011,82.32
02/09/2011,82.38
02/10/2011,83.26
02/11/2011,83.43
02/14/2011,83.28
02/15/2011,83.75
02/16/2011,83.65
02/17/2011,83.32
02/18/2011,83.04
02/21/2011,83.11
02/22/2011,82.73
02/23/2011,82.49
02/24/2011,81.91
02/25/2011,81.67
02/28/2011,81.76
03/01/2011,81.88
03/02/2011,81.88
03/03/2011,82.39
03/04/2011,82.26
03/07/2011,82.21
03/08/2011,82.66
03/09/2011,82.73
03/10/2011,82.88
03/11/2011,81.89
03/14/2011,81.61
03/15/2011,80.7
03/16/2011,78.13
03/17/2011,78.83
03/18/2011,80.59
03/21/2011,81.03
03/22/2011,81.05
03/23/2011,80.91
03/24/2011,80.98
03/25/2011,81.31
03/28/2011,81.7
03/29/2011,82.47
03/30/2011,82.87
03/31/2011,83.15
04/01/2011,84.04
04/04/2011,84.02
04/05/2011,84.89
04/06/2011,85.46
04/07/2011,84.95
04/08/2011,84.7
04/11/2011,84.59
04/12/2011,83.62
04/13/2011,83.88
04/14/2011,83.5
04/15/2011,83.11
04/18/2011,82.65
04/19/2011,82.56
04/20/2011,82.46
04/21/2011,81.84
04/22/2011,81.83
04/25/2011,81.83
04/26/2011,81.5
04/27/2011,82.21
04/28/2011,81.5
04/29/2011,81.21
05/02/2011,81.22
05/03/2011,80.93
05/04/2011,80.58
05/05/2011,80.13
05/06/2011,80.62
05/09/2011,80.25
05/10/2011,80.82
05/11/2011,81.06
